name,year,class,team,framing
"Rennie, Melissa",2014,Sr,Ohio St.,-0.172
"Reynolds, Bailey",2014,Fr,Central Ark.,-0.024
"Reynolds, Bailey",2015,So,Central Ark.,-0.024
"Reynolds, Bailey",2016,Jr,Central Ark.,-0.024
"Reynolds, Bailey",2017,Sr,Central Ark.,-0.024
"Rhodes, Mckenzi",2014,So,Akron,0.046
"Rhodes, Mckenzi",2015,Jr,Akron,0.046
"Rhodes, Mckenzi",2016,Sr,Akron,0.046
"Richard, Kailey",2016,N/A,Bethune-Cookman,-0.013
"Richard, Kailey",2017,Jr,Bethune-Cookman,-0.013
"Richards, Alyssa",2014,Fr,Tennessee Tech,0.035
"Richards, Alyssa",2015,So,Tennessee Tech,0.035
"Richards, Alyssa",2016,Jr,Tennessee Tech,0.035
"Richards, Alyssa",2017,Sr,Tennessee Tech,0.035
"Richardson, Katy",2016,Jr,Chattanooga,-0.078
"Richardson, Katy",2017,Sr,Chattanooga,-0.078
"Ridgeway, Kelsey",2014,Jr,Ark.-Pine Bluff,-0.073
"Ridgeway, Kelsey",2015,Sr,Ark.-Pine Bluff,-0.073
"Ridling, Harli",2014,Fr,Kansas,0.021
"Ridling, Harli",2015,So,Kansas,0.021
"Ridling, Harli",2016,Jr,Kansas,0.021
"Ridling, Harli",2017,Jr,Kansas,0.021
"Riemenschneider, Brooke",2014,Fr,Indiana St.,0.089
"Riemenschneider, Brooke",2015,So,Indiana St.,0.089
"Riemenschneider, Brooke",2016,Jr,Indiana St.,0.089
"Riemenschneider, Brooke",2017,Sr,Indiana St.,0.089
"Ries, Riley",2016,Fr,Cleveland St.,0.017
"Ries, Riley",2017,So,Cleveland St.,0.017
"Ringle, Blake",2014,So,Creighton,0.024
"Ringle, Blake",2015,Jr,Creighton,0.024
"Ringle, Blake",2016,Sr,Creighton,0.024
"Rivera, Irene",2016,Fr,Stony Brook,0.077
"Rivera, Irene",2017,So,Stony Brook,0.077
"Rizzato, Marilyn",2017,Fr,Louisiana Tech,-0.022
"Roadcap, Kierstin",2017,Fr,James Madison,0.035
"Roane, Jessie",2015,Fr,Kansas,0.055
"Roane, Jessie",2016,So,Kansas,0.055
"Roane, Jessie",2017,Jr,Kansas,0.055
"Roberts, Andrea",2015,Fr,Eastern Ill.,0.013
"Roberts, Andrea",2016,So,Eastern Ill.,0.013
"Roberts, Andrea",2017,Jr,Eastern Ill.,0.013
"Roberts, Heather",2016,N/A,Jacksonville,-0.076
"Roberts, Heather",2017,Jr,Jacksonville,-0.076
"Roberts, Jordan",2017,Fr,Florida,0.101
"Robertson, Katie",2014,Fr,UC Davis,-0.070
"Robertson, Katie",2015,So,UC Davis,-0.070
"Robertson, Katie",2016,Jr,UC Davis,-0.070
"Robinson, Amanda",2014,Sr,Utah Valley,-0.128
"Robinson, Shellie",2014,Jr,USC Upstate,0.026
"Robinson, Shellie",2015,Sr,USC Upstate,0.026
"Robles, Anyssa",2014,So,Chattanooga,0.034
"Robles, Anyssa",2015,Jr,Chattanooga,0.034
"Robles, Anyssa",2016,Sr,Chattanooga,0.034
"Rodgers, Jocelynn",2014,Fr,Murray St.,-0.220
"Rodgers, Jocelynn",2015,So,Murray St.,-0.220
"Rodgers, Jocelynn",2016,Jr,Murray St.,-0.220
"Rodgers, Jocelynn",2017,Sr,Murray St.,-0.220
"Rodriguez, Kelsey",2014,Sr,Arizona,-0.082
"Rogers, Jessica",2016,Fr,South Dakota,-0.113
"Rogers, Jessica",2017,So,South Dakota,-0.113
"Rogers, Kacey",2014,Sr,Evansville,-0.037
"Roller, Harley",2014,Sr,Southern U.,-0.072
"Romeo, Lia",2014,Jr,Western Ill.,-0.052
"Romeo, Lia",2015,Sr,Western Ill.,-0.052
"Roper, Emily",2014,Fr,Elon,-0.083
"Roper, Emily",2015,So,Elon,-0.083
"Roper, Emily",2016,Jr,Elon,-0.083
"Roper, Emily",2017,Sr,Elon,-0.083
"Rose, Carlie",2014,So,Missouri,0.019
"Ross, Alexis",2014,So,FGCU,0.020
"Ross, Alexis",2015,Jr,FGCU,0.020
"Ross, Alexis",2016,Sr,FGCU,0.020
"Rosser, Taylor",2016,Fr,Alabama St.,-0.051
"Rosser, Taylor",2017,So,Alabama St.,-0.051
"Ross, Haleigh",2014,Fr,Memphis,-0.033
"Ross, Haleigh",2015,So,Memphis,-0.033
"Ross, Haleigh",2016,Jr,Memphis,-0.033
"Rother, Lacey",2014,Jr,New Mexico St.,0.105
"Rother, Lacey",2015,Sr,New Mexico St.,0.105
"Rouse, Mckalee",2014,So,Hampton,0.030
"Rouse, Mckalee",2015,Jr,Hampton,0.030
"Rowe, Maggie",2015,Fr,Radford,-0.095
"Rowe, Maggie",2016,So,Radford,-0.095
"Rowe, Maggie",2017,Jr,Radford,-0.095
"Rozell, Erika",2015,Fr,Minnesota,-0.032
"Rozell, Erika",2016,So,Minnesota,-0.032
"Rozell, Erika",2017,Jr,Minnesota,-0.032
"Rozier, Brooke",2016,Fr,Iowa,-0.009
"Rozier, Brooke",2017,So,Iowa,-0.009
"Rubio, Kaitlyn",2017,Fr,New Mexico St.,-0.039
"Ruckenbrod, Maggie",2014,Sr,Louisville,-0.039
"Ruiz, Alyssa",2014,Sr,New Mexico St.,-0.064
"Rupp, Sara",2015,Fr,Texas St.,0.053
"Rupp, Sara",2016,So,Texas St.,0.053
"Rupp, Sara",2017,Jr,Texas St.,0.053
"Rurka, Julianne",2015,Fr,Providence,0.066
"Rurka, Julianne",2016,So,Providence,0.066
"Rurka, Julianne",2017,Jr,Providence,0.066
"Russell, Hannah",2017,Fr,Santa Clara,-0.039
"Ryan, Holly",2014,Jr,Winthrop,0.023
"Ryder, Kaitlin",2015,Fr,UTEP,0.032
"Ryder, Kaitlin",2016,So,UTEP,0.032
"Ryder, Kaitlin",2017,Jr,UTEP,0.032
"Saacke, Madison",2015,Fr,Montana,-0.018
"Saacke, Madison",2016,So,Montana,-0.018
"Saacke, Madison",2017,Jr,Montana,-0.018
"Sack, Madison",2016,N/A,Yale,-0.036
"Sack, Madison",2017,Fr,Yale,-0.036
"Sallee, Brandyce",2014,Fr,Butler,-0.006
"Sallee, Brandyce",2015,So,Butler,-0.006
"Sallee, Brandyce",2016,Jr,Butler,-0.006
"Sallee, Brandyce",2017,Sr,Butler,-0.006
"Salvo, Kara",2014,Fr,Western Caro.,-0.073
"Salvo, Kara",2015,So,Western Caro.,-0.073
"Salvo, Kara",2016,Jr,Western Caro.,-0.073
"Salvo, Kara",2017,Sr,Western Caro.,-0.073
"Samaniego, Ari",2016,Fr,Northern Colo.,-0.006
"Sampson, Erica",2014,Jr,Tulsa,-0.032
"Sampson, Erica",2015,Sr,Tulsa,-0.032
"Sanbower, Kaylyn",2014,Jr,Seton Hall,-0.022
"Sanbower, Kaylyn",2015,Sr,Seton Hall,-0.022
"Sanchez, Irma",2017,Jr,Loyola Marymount,-0.050
"Sanchez, Natalie",2014,So,UC Riverside,-0.014
"Sanchez, Natalie",2015,Jr,UC Riverside,-0.014
"Sanchez, Natalie",2016,Sr,UC Riverside,-0.014
"Sandage, Alexsis",2014,So,Florida A&M,-0.021
"Sandage, Alexsis",2015,Jr,Florida A&M,-0.021
"Sandage, Alexsis",2016,Sr,Florida A&M,-0.021
"Sandoval, Karli",2014,Sr,Long Beach St.,-0.149
"Sanicki, Taylor",2014,Jr,Western Mich.,-0.040
"Sanicki, Taylor",2015,Sr,Western Mich.,-0.040
"Santillo, Samantha",2014,Jr,Robert Morris,0.075
"Santillo, Samantha",2015,Sr,Robert Morris,0.075
"Saporito, Sam",2016,Fr,Eastern Mich.,-0.076
"Saporito, Sam",2017,So,Eastern Mich.,-0.076
"Satchell, Taylor",2016,Fr,LSU,0.063
"Satchell, Taylor",2017,So,LSU,0.063
"Saunders, Lauryn",2014,Fr,UC Davis,0.035
"Saunders, Lauryn",2015,So,UC Davis,0.035
"Saunders, Lauryn",2016,Jr,UC Davis,0.035
"Saunders, Whitney",2015,Fr,Virginia Tech,-0.021
"Saunders, Whitney",2016,So,Virginia Tech,-0.021
"Saunders, Whitney",2017,Jr,Virginia Tech,-0.021
"Scamihorn, Shelbie",2014,Fr,Ball St.,-0.035
"Scamihorn, Shelbie",2015,So,Ball St.,-0.035
"Scamihorn, Shelbie",2016,Jr,Ball St.,-0.035
"Scarpantonio, Taylor",2014,Jr,Georgia St.,-0.003
"Scarpantonio, Taylor",2015,Sr,Georgia St.,-0.003
"Schaper, Jenny",2016,Fr,Kentucky,0.090
"Schaper, Jenny",2017,So,Kentucky,0.090
"Schattle, Erin",2014,Sr,USC Upstate,0.027
"Schieferstein, Nicole",2014,Sr,Stony Brook,-0.002
"Schlaefer, Mariel",2014,So,Colgate,-0.015
"Schlaefer, Mariel",2015,Jr,Colgate,-0.015
"Schlaefer, Mariel",2016,Sr,Colgate,-0.015
"Schmiederer, Angela",2015,Fr,Iowa,0.142
"Schmiederer, Angela",2016,So,Iowa,0.142
"Schmiederer, Angela",2017,Jr,Iowa,0.142
"Schneid, Mallory",2015,Jr,Indiana St.,-0.009
"Schneid, Mallory",2016,Sr,Indiana St.,-0.009
"Schnyder, Ciara",2014,Fr,UMES,-0.045
"Schnyder, Ciara",2015,So,UMES,-0.045
"Schnyder, Ciara",2016,Jr,UMES,-0.045
"Schoenewald, Julia",2014,Fr,Brown,-0.051
"Schoenewald, Julia",2015,So,Brown,-0.051
"Schoenewald, Julia",2016,Jr,Brown,-0.051
"Schoenewald, Julia",2017,Sr,Brown,-0.051
"Schoonmaker, Rachael",2014,Jr,Utah Valley,-0.001
"Schroeder, Maria",2015,Fr,Bradley,-0.003
"Schroeder, Maria",2016,So,Bradley,-0.003
"Schroeder, Maria",2017,Jr,Bradley,-0.003
"Schroeder, Nicole",2014,So,Arkansas,0.005
"Schroeder, Nicole",2015,Jr,Arkansas,0.005
"Schroeder, Nicole",2016,Jr,Arkansas,0.005
"Schroeder, Nicole",2017,Sr,Arkansas,0.005
"Schroeder, Nikki",2014,Fr,LIU Brooklyn,-0.122
"Schroeder, Nikki",2015,So,LIU Brooklyn,-0.122
"Schueler, Darcy",2014,Jr,Eastern Ky.,0.061
"Schueler, Darcy",2015,Sr,Eastern Ky.,0.061
"Schultz, Nicole",2014,Jr,San Jose St.,0.024
"Schultz, Nicole",2015,Sr,San Jose St.,0.024
"Sclafani, Alyssa",2017,Fr,Loyola Chicago,0.039
"Scott, Alex",2014,So,Brown,-0.049
"Scott, Hayli",2015,So,Evansville,0.060
"Scott, Hayli",2016,Jr,Evansville,0.060
"Scott, Hayli",2017,Sr,Evansville,0.060
"Scott, Jessica",2017,Fr,Sacramento St.,-0.037
"Secaira,",2014,N/A,Utah,0.040
"Secaira, Bella",2015,So,Utah,0.040
"Secaira, Bella",2016,Jr,Utah,0.040
"Secaira, Bella",2017,Sr,Utah,0.040
"Segovia, Natalia",2014,Fr,Villanova,0.134
"Segovia, Natalia",2015,So,Villanova,0.134
"Segovia, Natalia",2016,Jr,Villanova,0.134
"Segovia, Natalia",2017,Sr,Villanova,0.134
"Seitz, Cat",2016,Fr,Brown,-0.044
"Seitz, Cat",2017,So,Brown,-0.044
"Seiz, Holly",2014,So,Liberty,-0.064
"Self, Hannah",2017,Fr,Portland St.,-0.017
"Sellers, Rachel",2015,Fr,Pacific,-0.019
"Sellers, Rachel",2016,So,Pacific,-0.019
"Sellers, Rachel",2017,Jr,Pacific,-0.019
"Shafer, Kayleen",2016,Fr,Oregon St.,0.041
"Shafer, Kayleen",2017,So,Oregon St.,0.041
"Shaffer, Tarran",2014,Jr,Loyola Chicago,-0.005
"Shaffer, Tarran",2015,Sr,Loyola Chicago,-0.005
"Shea, Courtney",2015,Fr,Auburn,0.069
"Shea, Courtney",2016,So,Auburn,0.069
"Shea, Courtney",2017,Jr,Auburn,0.069
"Shelnutt, Anna",2017,Fr,Florida St.,0.058
"Shephard, Baylee",2014,Fr,Northwestern St.,-0.002
"Shephard, Baylee",2015,So,Northwestern St.,-0.002
"Shephard, Baylee",2016,Jr,Northwestern St.,-0.002
"Shephard, Baylee",2017,Sr,Northwestern St.,-0.002
"Sher, Mackenzie",2014,Sr,Southern Miss.,-0.043
"Sherritt, Taylor",2017,Fr,Bethune-Cookman,-0.006
"Shifflett, Kinsey",2014,Fr,UMBC,0.071
"Shifflett, Kinsey",2015,So,UMBC,0.071
"Shifflett, Kinsey",2016,Jr,UMBC,0.071
"Shifflett, Kinsey",2017,Sr,UMBC,0.071
"Shimoda, Kayla",2014,Jr,Columbia,-0.161
"Shimoda, Kayla",2015,Sr,Columbia,-0.161
"Shipper, Becca",2016,So,Charlotte,0.040
"Shipper, Becca",2017,So,Charlotte,0.040
"Shippy, Vanessa",2015,Fr,Oklahoma St.,0.209
"Shippy, Vanessa",2016,So,Oklahoma St.,0.209
"Shippy, Vanessa",2017,Jr,Oklahoma St.,0.209
"Shireman, Erin",2014,So,Texas,0.071
"Shireman, Erin",2015,Jr,Texas,0.071
"Shireman, Erin",2016,Sr,Texas,0.071
"Shively, Elizabeth",2016,Fr,Harvard,-0.059
"Shively, Elizabeth",2017,So,Harvard,-0.059
"Shiver, Natalie",2014,So,Mercer,0.021
"Shiver, Natalie",2015,Jr,Mercer,0.021
"Shiver, Natalie",2016,Sr,Mercer,0.021
"Shue, KC",2014,Sr,UNCW,-0.055
"Shultes, Shelby",2017,Fr,New Mexico St.,-0.048
"Silfer, Lindsey",2014,Fr,Canisius,-0.028
"Silfer, Lindsey",2015,So,Canisius,-0.028
"Silfer, Lindsey",2016,Jr,Canisius,-0.028
"Silfer, Lindsey",2017,Sr,Canisius,-0.028
"Simmons, Laine",2017,Jr,Bowling Green,0.021
"Simmons, Laine",2015,Fr,Morehead St.,-0.043
"Simmons, Laine",2016,So,Morehead St.,-0.043
"Simmons, Laine",2017,Jr,Morehead St.,-0.043
"Singleton, Kaleigh",2015,So,Abilene Christian,-0.014
"Singleton, Kaleigh",2016,Jr,Abilene Christian,-0.014
"Singleton, Kaleigh",2017,Sr,Abilene Christian,-0.014
"Sinskul, Jade",2017,Fr,Marist,0.056
"Sleeman,",2016,N/A,Western Mich.,-0.033
"Sleeman,",2017,Fr,Western Mich.,-0.033
"Sloan, Savannah",2014,Jr,Jacksonville St.,0.073
"Sloan, Savannah",2015,Sr,Jacksonville St.,0.073
"Sloan, Taylor",2014,Fr,Jacksonville St.,0.010
"Sloan, Taylor",2015,So,Jacksonville St.,0.010
"Sloan, Taylor",2016,Jr,Jacksonville St.,0.010
"Sloan, Taylor",2017,Sr,Jacksonville St.,0.010
"Sloat, Kaylynn",2014,Jr,Mercer,0.002
"Sloat, Kaylynn",2015,Sr,Mercer,0.002
"Smaldone, Sammy",2015,Jr,Siena,-0.002
"Smaldone, Sammy",2016,Sr,Siena,-0.002
"Smith,",2015,N/A,Alabama A&M,-0.011
"Smith,",2016,Fr,Alabama A&M,-0.011
"Smith,",2017,So,Alabama A&M,-0.011
"Smith, Aeron",2015,Fr,UT Martin,0.006
"Smith, Aeron",2016,So,UT Martin,0.006
"Smith, Aeron",2017,Jr,UT Martin,0.006
"Smith, Aly",2017,Fr,South Ala.,0.062
"Smith, Arianna",2014,Sr,Jackson St.,-0.039
"Smith, Brooke",2014,Fr,Jacksonville,0.007
"Smith, Brooke",2015,So,Jacksonville,0.007
"Smith, Brooke",2016,Jr,Jacksonville,0.007
"Smith, Brooke",2017,Sr,Jacksonville,0.007
"Smith, Chelsea",2014,So,Southeast Mo. St.,-0.143
"Smith, Chelsea",2015,Jr,Southeast Mo. St.,-0.143
"Smith, Chelsea",2016,Sr,Southeast Mo. St.,-0.143
"Smith, Devon",2017,Fr,Oakland,-0.038
"Smith, Doris",2017,Fr,New Mexico,0.016
"Smith, Hope",2014,Jr,Furman,0.035
"Smith, Hope",2015,Sr,Furman,0.035
"Smith, Kassidy",2017,Fr,Coastal Caro.,-0.056
"Smith, Katey",2014,So,Virginia Tech,-0.011
"Smith, Katey",2015,Jr,Virginia Tech,-0.011
"Smith, Katey",2016,Sr,Virginia Tech,-0.011
"Smith, Kelsey",2014,Fr,Princeton,-0.023
"Smith, Kelsey",2015,So,Princeton,-0.023
"Smith, Kelsey",2016,Jr,Princeton,-0.023
"Smith, Kelsey",2017,Sr,Princeton,-0.023
"Smith, Lyndi",2014,Sr,Abilene Christian,-0.002
"Smith, Shelbie",2014,N/A,North Texas,-0.024
"Smith, Shelbie",2015,So,North Texas,-0.024
"Snow, E.",2014,N/A,Albany (NY),-0.097
"Snow, Elizabeth",2015,So,Albany (NY),-0.097
"Snow, Elizabeth",2016,Jr,Albany (NY),-0.097
"Snow, Elizabeth",2017,Sr,Albany (NY),-0.097
"Sobczak, Alex",2016,Fr,Michigan,0.083
"Sobczak, Alex",2017,So,Michigan,0.083
"Soefje, Tess",2014,So,UTSA,-0.003
"Soefje, Tess",2015,Jr,UTSA,-0.003
"Soefje, Tess",2016,Sr,UTSA,-0.003
"Solis, Kortney",2014,So,Sacramento St.,-0.001
"Solis, Kortney",2015,Jr,Sacramento St.,-0.001
"Solis, Kortney",2016,Sr,Sacramento St.,-0.001
"Sorenson, Michelle",2014,Jr,A&M-Corpus Chris,0.050
"Sorenson, Michelle",2015,Sr,A&M-Corpus Chris,0.050
"Souza, Kimberlee",2014,Jr,Washington,-0.047
"Souza, Kimberlee",2015,Jr,Washington,-0.047
"Souza, Kimberlee",2016,Sr,Washington,-0.047
"Sparks, Hannah",2017,Jr,Oklahoma,0.045
"Speer, Tory",2014,Sr,Boston College,-0.095
"Spell, Rylie",2016,Fr,Tulsa,0.179
"Spell, Rylie",2017,So,Tulsa,0.179
"Spenn, Kathryn",2014,So,Bradley,0.056
"Spenn, Kathryn",2015,Jr,Bradley,0.056
"Spenn, Kathryn",2016,Sr,Bradley,0.056
"Spitz, Lindsey",2016,Fr,Sacred Heart,0.021
"Spitz, Lindsey",2017,So,Sacred Heart,0.021
"Spivey, Lee Ann",2014,So,South Fla.,-0.040
"Spivey, Lee Ann",2015,Jr,South Fla.,-0.040
"Spivey, Lee Ann",2016,Sr,South Fla.,-0.040
"Splinter, Riana",2016,Jr,Weber St.,0.045
"Splinter, Riana",2017,Sr,Weber St.,0.045
"Springfield, Emily",2015,Fr,Brown,-0.045
"Springfield, Emily",2016,So,Brown,-0.045
"Stamm, Megan",2014,Jr,Western Mich.,-0.095
"Standley, Katelyn",2014,Fr,Stephen F. Austin,-0.051
"Standley, Katelyn",2015,So,Stephen F. Austin,-0.051
"Stanley, Cera",2015,Fr,Utah Valley,-0.077
"Stanley, Cera",2016,So,Utah Valley,-0.077
"Stanley, Cera",2017,Jr,Utah Valley,-0.077
"Stark, Samantha",2015,Jr,UC Santa Barbara,-0.027
"Stark, Samantha",2016,Sr,UC Santa Barbara,-0.027
"Stauffenberg, Jenna",2015,Fr,Valparaiso,-0.005
"Stauffenberg, Jenna",2016,So,Valparaiso,-0.005
"Stauffenberg, Jenna",2017,Jr,Valparaiso,-0.005
"St. Clair, Kaitlyn",2017,Fr,Northwestern St.,-0.001
"Steinmehl, Alex",2014,Jr,Pacific,-0.015
"Steinmehl, Alex",2015,Sr,Pacific,-0.015
"Steinmetz, Anna",2016,Fr,Delaware,-0.014
"Steinmetz, Anna",2017,So,Delaware,-0.014
"Stevens, Sera",2017,Fr,Georgetown,-0.012
"Stewart, Samantha",2014,Fr,Valparaiso,-0.016
"Stewart, Samantha",2015,So,Valparaiso,-0.016
"Stewart, Samantha",2016,Jr,Valparaiso,-0.016
"Stewart, Samantha",2017,Sr,Valparaiso,-0.016
"Stoffer, Ellie",2014,Jr,Michigan St.,-0.064
"Stoffer, Ellie",2015,Sr,Michigan St.,-0.064
"Stokes, Bailey",2015,So,Southern Miss.,0.102
"Stokes, Bailey",2016,Jr,Southern Miss.,0.102
"Stokes, Bailey",2017,Sr,Southern Miss.,0.102
"Storms, Samantha",2014,N/A,Saint Peter's,0.003
"Storms, Samantha",2015,Fr,Saint Peter's,0.003
"Storms, Samantha",2016,So,Saint Peter's,0.003
"Storms, Samantha",2017,Sr,Saint Peter's,0.003
"Stovall, Jordan",2014,Sr,Fla. Atlantic,0.014
"Stover, Brooke",2015,Fr,UNLV,0.065
"Stover, Brooke",2016,So,UNLV,0.065
"Stover, Brooke",2017,Jr,UNLV,0.065
"Stowers, Tommi",2017,Fr,Western Ky.,0.066
"Stracher, Shelby",2015,Fr,Towson,0.156
"Stracher, Shelby",2016,So,Towson,0.156
"Stracher, Shelby",2017,Jr,Towson,0.156
"Stratton, Erika",2014,Sr,Bowling Green,-0.069
"St. Romain, Alex",2014,Sr,Dartmouth,0.068
"Strother, Moriah",2016,Fr,Nicholls St.,-0.029
"Strother, Moriah",2017,So,Nicholls St.,-0.029
"Stupey, Jenna",2016,Fr,UMBC,0.061
"Stupey, Jenna",2017,So,UMBC,0.061
"Sturgeon, Jordyn",2017,Jr,Creighton,0.014
"Sugg, Erin",2017,Sr,North Carolina,-0.016
"Sugg, Libby",2016,Fr,BYU,0.034
"Sugg, Libby",2017,So,BYU,0.034
"Sullivan, Deanna",2015,Fr,South Carolina St.,-0.030
"Sullivan, Deanna",2016,So,South Carolina St.,-0.030
"Sullivan, Deanna",2017,Jr,South Carolina St.,-0.030
"Sullivan, Whitney",2016,N/A,Southeastern La.,-0.036
"Sullivan, Whitney",2017,Fr,Southeastern La.,-0.036
"Summers, Ali",2014,Fr,Rhode Island,-0.073
"Summers, Ali",2015,So,Rhode Island,-0.073
"Summers, Ali",2016,Jr,Rhode Island,-0.073
"Summers, Ali",2017,Sr,Rhode Island,-0.073
"Sutter, Courtney",2014,So,Kennesaw St.,0.031
"Sutter, Courtney",2015,So,Kennesaw St.,0.031
"Sutter, Courtney",2016,Jr,Kennesaw St.,0.031
"Sutter, Courtney",2017,Sr,Kennesaw St.,0.031
"Suttles, Kiara",2015,Fr,Southern U.,0.065
"Suttles, Kiara",2016,So,Southern U.,0.065
"Suttles, Kiara",2017,Jr,Southern U.,0.065
"Svekis, Gwen",2015,Fr,Oregon,-0.039
"Svekis, Gwen",2016,So,Oregon,-0.039
"Svekis, Gwen",2017,Jr,Oregon,-0.039
"Swanberg, Charly",2014,Sr,San Diego,-0.016
"Swanicke, Suzanne",2014,Fr,La Salle,-0.003
"Swanicke, Suzanne",2015,So,La Salle,-0.003
"Swanicke, Suzanne",2016,Jr,La Salle,-0.003
"Swanicke, Suzanne",2017,Sr,La Salle,-0.003
"Swank, Kiera",2016,Fr,Rider,-0.097
"Swank, Kiera",2017,So,Rider,-0.097
"Swanson, Canessa",2014,So,Jackson St.,-0.035
"Swanson, Canessa",2015,Jr,Jackson St.,-0.035
"Swanson, Canessa",2016,Sr,Jackson St.,-0.035
"Sweeney, Abby",2014,Fr,Samford,-0.088
"Sweeney, Abby",2015,So,Samford,-0.088
"Sweeney, Abby",2016,Jr,Samford,-0.088
"Sweeney, Abby",2017,Sr,Samford,-0.088
"Sweet, Lauren",2014,Jr,Michigan,0.010
"Sweet, Lauren",2015,Sr,Michigan,0.010
"Syrett, Courtney",2014,Fr,Ole Miss,0.062
"Syrett, Courtney",2015,So,Ole Miss,0.062
"Syrett, Courtney",2016,Jr,Ole Miss,0.062
"Syrett, Courtney",2017,Sr,Ole Miss,0.062
"Szydlowski, Alison",2015,Fr,Louisville,0.012
"Szydlowski, Alison",2016,So,Louisville,0.012
"Szydlowski, Alison",2017,Jr,Louisville,0.012
"Szymanowski, Amy",2015,Jr,Florida St.,0.058
"Tackett, Katie",2014,Jr,Eastern Ky.,0.111
"Tackett, Katie",2015,Sr,Eastern Ky.,0.111
"Tackett, Kortney",2014,Jr,Wright St.,-0.006
"Tackett, Kortney",2015,Sr,Wright St.,-0.006
"Talton, Deja",2014,Fr,Mississippi Val.,-0.038
"Talton, Deja",2015,So,Mississippi Val.,-0.038
"Talton, Deja",2016,Jr,Mississippi Val.,-0.038
"Talton, Deja",2017,Sr,Mississippi Val.,-0.038
"Tanis, Hannah",2017,Fr,Cleveland St.,0.012
"Taylor, Alexia",2015,Fr,Liberty,-0.083
"Taylor, Alexia",2016,So,Liberty,-0.083
"Taylor, Alexia",2017,Jr,Liberty,-0.083
"Taylor, Erin",2014,Jr,Presbyterian,0.027
"Taylor, Erin",2015,Sr,Presbyterian,0.027
"Taylor, Hannah",2014,So,Samford,-0.019
"Taylor, Hannah",2015,Jr,Samford,-0.019
"Taylor, Jessie",2014,So,Central Ark.,0.002
"Taylor, Jessie",2015,Jr,Central Ark.,0.002
"Taylor, Jessie",2016,Sr,Central Ark.,0.002
"Taylor, Monica",2015,Fr,UNCW,-0.015
"Taylor, Monica",2016,So,UNCW,-0.015
"Teefy, Nicole",2014,Fr,Kent St.,0.066
"Teefy, Nicole",2015,So,Kent St.,0.066
"Teefy, Nicole",2016,Jr,Kent St.,0.066
"Teefy, Nicole",2017,Sr,Kent St.,0.066
"Tellez, Naomi",2015,Jr,DePaul,-0.019
"Tellez, Naomi",2016,Sr,DePaul,-0.019
"Tellez, Naomi",2014,So,New Mexico,-0.068
"Thomas, Amanda",2015,Fr,UTSA,0.004
"Thomas, Jessa",2014,Fr,Southern Ill.,0.049
"Thomas, Jessa",2015,So,Southern Ill.,0.049
"Thomas, Jessa",2016,Jr,Southern Ill.,0.049
"Thomas, Jessa",2017,Sr,Southern Ill.,0.049
"Thomas, Lindsay",2014,So,UNCG,-0.093
"Thomas, Lindsay",2015,Jr,UNCG,-0.093
"Thomas, Lindsay",2016,Sr,UNCG,-0.093
"Thomas, Mackenzie",2017,Fr,Oklahoma St.,0.181
"Thompson, Cheyene",2016,Fr,Butler,-0.129
"Thompson, Cheyene",2017,So,Butler,-0.129
"Tillotson, Abby",2016,So,Southeast Mo. St.,-0.025
"Tillotson, Abby",2017,Jr,Southeast Mo. St.,-0.025
"Tinajero, Michelle",2014,Sr,Saint Peter's,-0.051
"Tobon, Nicole",2014,So,Illinois,0.018
"Tobon, Nicole",2015,Jr,Illinois,0.018
"Tobon, Nicole",2016,Sr,Illinois,0.018
"Togashi, Tori",2015,N/A,Cornell,-0.016
"Togashi, Tori",2016,Fr,Cornell,-0.016
"Togashi, Tori",2017,Jr,Cornell,-0.016
"Toler, Kylie",2017,Fr,ETSU,0.043
"Tometich, Hannah",2014,So,North Dakota,-0.025
"Tometich, Hannah",2015,Jr,North Dakota,-0.025
"Toneygay, Lindsey",2017,N/A,Radford,-0.017
"Tonz, Paige",2014,Sr,Northwestern,-0.068
"Torrez, Hailey",2014,N/A,Boise St.,-0.118
"Torrez, Hailey",2015,Sr,Boise St.,-0.118
"Tourtillott, Bree",2016,Jr,FGCU,0.102
"Tourtillott, Bree",2017,Sr,FGCU,0.102
"Tourtillott, Brianna",2014,Fr,UTEP,0.023
"Toven, Nichole",2014,Jr,LIU Brooklyn,-0.084
"Tracy, Brooke",2014,So,Winthrop,-0.018
"Trevino, Christy",2014,Fr,Incarnate Word,-0.083
"Trevino, Christy",2015,So,Incarnate Word,-0.083
"Trevino, Christy",2016,Jr,Incarnate Word,-0.083
"Trevino, Christy",2017,Sr,Incarnate Word,-0.083
"Trevino, Sabrina",2017,Fr,IUPUI,0.048
"Trippi, Erin",2014,Jr,Hofstra,0.193
"Trippi, Erin",2015,Sr,Hofstra,0.193
"Trombley, Hannah",2016,Fr,Samford,-0.048
"Trombley, Hannah",2017,So,Samford,-0.048
"Troyan,",2016,N/A,Quinnipiac,-0.004
"Troyan,",2017,Fr,Quinnipiac,-0.004
"Tsuchiyama, Ariel",2014,Sr,Cal St. Fullerton,-0.024
"Turbeville, Aubree",2016,Fr,McNeese,0.083
"Turbeville, Aubree",2017,So,McNeese,0.083
"Tutsch, Krysta",2015,Jr,Louisiana Tech,0.004
"Tutsch, Krysta",2016,Sr,Louisiana Tech,0.004
