rk,school,div,str,park,ofs,dfs,sos
873,Eastern Nazarene,D3,0.156,1.039,0.809,1.234,0.425
874,Pitt.-Bradford,D3,0.150,1.004,0.808,1.288,0.450
874,Austin,D3,0.150,1.059,0.855,1.359,0.575
876,SUNY Potsdam,D3,0.149,0.960,0.918,1.473,0.564
876,Wash. & Jeff.,D3,0.149,0.973,0.650,1.037,0.550
876,Elizabethtown,D3,0.149,0.965,0.842,1.350,0.584
876,Swarthmore,D3,0.149,1.007,0.666,1.067,0.505
876,Howard Payne,D3,0.149,1.004,0.758,1.215,0.734
881,Clarion,D2,0.148,1.041,0.446,1.673,0.698
882,Tuskegee,D2,0.147,0.994,0.635,2.405,0.695
882,Lawrence,D3,0.147,0.935,0.918,1.485,0.507
882,Crown (MN),D3,0.147,1.099,0.713,1.155,0.477
882,Northwestern-St.Paul,D3,0.147,0.900,0.713,1.161,0.484
886,Delaware Valley,D3,0.146,0.922,0.671,1.096,0.463
887,Dickinson,D3,0.144,1.018,0.642,1.063,0.602
888,St. Joseph's (Brkln),D3,0.143,1.081,0.718,1.198,0.337
889,Curry,D3,0.142,0.924,0.765,1.283,0.474
889,Waynesburg,D3,0.142,0.952,0.885,1.486,0.494
891,Salem Int'l,D2,0.141,0.914,0.558,2.194,0.571
892,Rhode Island Col.,D3,0.140,1.042,0.743,1.270,0.459
892,Stevenson,D3,0.140,0.997,0.691,1.177,0.634
894,Bridgewater St.,D3,0.139,0.969,0.908,1.560,0.462
894,Finlandia,D3,0.139,1.001,0.970,1.664,0.347
894,Hilbert,D3,0.139,1.219,0.768,1.316,0.432
897,Clark (MA),D3,0.137,0.986,0.572,0.998,0.513
897,Regis (MA),D3,0.137,1.023,0.553,0.962,0.354
897,Norwich,D3,0.137,1.085,0.729,1.265,0.432
900,Gwynedd Mercy,D3,0.136,1.099,0.831,1.457,0.433
900,New Jersey City,D3,0.136,1.028,0.821,1.442,0.559
900,Virginia St.,D2,0.136,1.066,0.590,2.408,0.512
903,Colby,D3,0.135,0.905,0.666,1.177,0.572
904,Newbury,D3,0.134,0.990,0.891,1.582,0.341
905,Alverno,D3,0.131,1.078,0.677,1.235,0.499
905,Hunter,D3,0.131,1.068,0.741,1.347,0.435
905,Southern Va.,D3,0.131,0.954,0.801,1.455,0.575
908,Brevard,D2,0.130,0.962,0.505,2.159,0.876
908,Bay Path,D3,0.130,1.007,0.834,1.535,0.349
910,Eastern,D3,0.129,1.016,0.642,1.184,0.582
911,Drew,D3,0.127,0.949,0.784,1.469,0.557
911,Grove City,D3,0.127,1.004,0.557,1.047,0.472
913,Ripon,D3,0.126,0.895,0.623,1.178,0.536
914,Franklin Pierce,D2,0.125,1.059,0.542,2.420,0.682
914,Simmons,D3,0.125,0.931,0.708,1.351,0.489
914,Allegheny,D3,0.125,1.109,0.689,1.314,0.594
917,Gordon,D3,0.124,0.981,0.751,1.443,0.470
918,Iowa Wesleyan,D3,0.123,1.039,0.518,1.004,0.486
918,Mary Baldwin,D3,0.123,1.054,0.785,1.524,0.556
920,Albion,D3,0.122,1.065,0.689,1.346,0.569
921,Hiram,D3,0.120,1.009,0.733,1.460,0.563
921,Purchase,D3,0.120,0.953,0.663,1.314,0.418
921,Emerson,D3,0.120,0.993,0.851,1.687,0.611
924,Keystone,D3,0.119,0.988,0.849,1.699,0.423
925,Becker,D3,0.117,1.004,0.757,1.546,0.404
926,New England Col.,D3,0.115,0.987,0.790,1.638,0.420
926,D'Youville,D3,0.115,0.988,0.699,1.452,0.475
928,Cazenovia,D3,0.114,1.021,0.851,1.778,0.391
929,Sarah Lawrence,D3,0.113,0.945,0.698,1.479,0.401
930,Franciscan,D3,0.111,1.008,0.828,1.777,0.445
930,Me.-Farmington,D3,0.111,1.020,0.746,1.601,0.410
932,Me.-Presque Isle,D3,0.109,1.063,0.632,1.377,0.332
932,Bethany Lutheran,D3,0.109,0.887,0.559,1.220,0.415
932,Union (NY),D3,0.109,0.972,0.670,1.461,0.581
935,Elmira,D3,0.107,0.963,0.728,1.627,0.537
936,Elms,D3,0.106,0.999,0.790,1.778,0.355
937,La Roche,D3,0.105,1.044,0.682,1.550,0.454
938,Concordia-M'head,D3,0.104,0.957,0.788,1.804,0.546
939,Wesleyan (GA),D3,0.103,0.995,0.586,1.356,0.578
940,Berea,D3,0.102,1.010,0.755,1.759,0.553
941,Centenary (NJ),D3,0.101,0.967,0.620,1.458,0.436
942,Shaw,D2,0.098,1.000,0.432,2.464,0.525
943,MCLA,D3,0.097,0.912,0.661,1.621,0.475
944,Thomas (ME),D3,0.095,0.971,0.587,1.467,0.474
944,SUNY Canton,D3,0.095,1.041,0.639,1.600,0.388
946,Mount Mary,D3,0.094,1.020,0.680,1.724,0.435
947,Old Westbury,D3,0.092,0.929,0.540,1.403,0.361
948,Beloit,D3,0.090,0.922,0.652,1.724,0.529
949,Mount Ida,D3,0.087,0.969,0.511,1.402,0.416
950,Minn.-Morris,D3,0.086,1.036,0.758,2.109,0.434
950,LeMoyne-Owen,D2,0.086,1.024,0.535,3.459,0.584
952,SUNY Poly,D3,0.085,0.887,0.530,1.485,0.382
952,Chatham,D3,0.085,1.054,0.587,1.647,0.488
954,Northland,D3,0.084,0.979,0.669,1.892,0.468
955,Rivier,D3,0.081,1.006,0.622,1.841,0.426
956,New Rochelle,D3,0.080,1.137,0.749,2.227,0.253
956,Blackburn,D3,0.080,1.050,0.678,2.026,0.415
958,Edgewood,D3,0.076,0.990,0.604,1.899,0.530
958,Martin Luther,D3,0.076,1.065,0.537,1.680,0.416
960,Baruch,D3,0.073,1.020,0.696,2.262,0.325
961,MacMurray,D3,0.069,0.940,0.645,2.223,0.506
962,Sewanee,D3,0.065,1.125,0.533,1.948,0.646
963,Gallaudet,D3,0.064,1.043,0.540,2.027,0.421
963,Lancaster Bible,D3,0.064,1.060,0.527,1.958,0.431
965,Rockford,D3,0.063,0.980,0.504,1.907,0.484
966,Fort Valley St.,D2,0.061,1.003,0.435,3.986,0.551
966,Wells,D3,0.061,1.075,0.550,2.133,0.372
968,St. Elizabeth,D3,0.060,1.019,0.574,2.296,0.430
969,Principia,D3,0.059,0.997,0.496,2.003,0.462
970,Anna Maria,D3,0.058,1.049,0.549,2.261,0.423
970,Morrisville St.,D3,0.058,0.965,0.490,2.004,0.386
972,Johnson St.,D3,0.057,1.009,0.469,1.963,0.450
972,Knox,D3,0.057,1.034,0.581,2.417,0.534
974,Lasell,D3,0.056,0.972,0.529,2.245,0.430
975,Mass. Maritime,D3,0.054,1.004,0.559,2.479,0.353
976,Agnes Scott,D3,0.051,1.000,0.449,2.093,0.580
976,Alfred St.,D3,0.051,1.013,0.618,2.880,0.433
976,Rust,D3,0.051,1.071,0.598,2.794,0.527
976,Mitchell,D3,0.051,0.980,0.473,2.197,0.368
980,Elizabeth City St.,D2,0.050,0.937,0.355,3.934,0.577
980,Clarks Summit,D3,0.050,0.992,0.438,2.071,0.369
982,Wentworth,D3,0.049,1.130,0.510,2.503,0.437
983,Rosemont,D3,0.047,1.016,0.428,2.166,0.365
984,Bluefield St.,D2,0.044,0.940,0.323,4.112,0.561
985,Maranatha Baptist,D3,0.042,0.991,0.553,3.133,0.331
986,Lehman,D3,0.041,1.127,0.580,3.348,0.346
987,Lincoln (PA),D2,0.040,1.016,0.338,4.693,0.430
987,Cobleskill St.,D3,0.040,1.104,0.456,2.732,0.373
989,John Jay,D3,0.037,1.132,0.471,2.997,0.344
990,Notre Dame (MD),D3,0.035,1.128,0.518,3.496,0.379
990,Cairn,D3,0.035,0.917,0.457,3.090,0.297
992,Paine,D2,0.033,1.100,0.305,5.093,0.540
993,Lyndon St.,D3,0.032,1.034,0.374,2.816,0.376
993,Sweet Briar,D3,0.032,1.005,0.398,3.003,0.665
995,Southern Vt.,D3,0.030,1.135,0.452,3.612,0.357
996,Livingstone,D2,0.028,0.941,0.257,5.092,0.527
997,North Central (MN),D3,0.024,0.979,0.399,4.034,0.407
998,Yeshiva,D3,0.021,1.043,0.370,4.196,0.393
999,Pine Manor,D3,0.020,0.964,0.331,3.942,0.289
1000,Brooklyn,D3,0.019,1.122,0.370,4.613,0.305
1001,Wheelock,D3,0.018,1.008,0.308,3.990,0.332
1002,York (NY),D3,0.016,1.047,0.303,4.560,0.312
1003,Daniel Webster,D3,0.015,1.038,0.239,3.686,0.308
1004,Valley Forge,D3,0.014,1.023,0.351,5.969,0.216
1005,Trinity Washington,D3,0.012,1.133,0.299,5.752,0.270
